0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
12.00815595369562,3.868536717082442,-5.24967688541133,-3.377340788522752,-3.705705571661787,2.006188382141466,-1.1679528660311609,-1.2305213576397112,1.4827026063768765,0.19548808590339667,-1.5372336045593804,0.2810677927722619,-0.6434591056002239,0.5255860335044655,0.02273323359238244,-0.37026315506695495,-0.38999793800969496,-2.276691923169655,1.9591013669177766,-1.163090686734579,-1.2539488550704925,1.0537410864178618,-1.180700531562355
-5.468717013918946,-1.7820525115870822,2.247948796140426,0.9365022033996435,-1.255489133226444,0.4376127823484086,6.284599912711432,-1.9482932592218294,0.5399112593249074,-3.659601634505755,1.3146895533856657,0.9258976304702686,-1.4148163097088582,-1.8314043761957741,-0.6547125239064169,-3.771688220276464,-0.05147905250908957,-1.6824840555390312,-2.1999245080989853,-1.0953594316016977,0.8276999967921395,-2.8917787554879624,-0.12069072371034828
5.768789419012611,-4.427856081695416,-11.65614489989347,-7.6796003800485595,-1.646838784823393,1.9990329943438967,1.1288600528356003,-0.29333514638330094,-1.3195584109171623,-3.7937468771590552,0.6484759101972477,1.2637243256653519,2.3720998552197647,1.141305499735827,1.7669600881914407,0.47378800579520997,-0.14432528819886992,1.2065977930714689,-0.804919545275717,0.2910285386313092,0.45526473595063,-0.8946334774284468,0.9509450386541851
10.297898874756019,7.302401585334115,1.6542086532645972,4.233000063577794,-1.017079362622611,-2.442945681483626,-0.9329648537811863,-2.711380134215621,-5.2403898517427185,-1.5447429646876778,0.41264475861825467,-0.44048848858074374,1.0300614153356715,1.3269162360461952,-0.7598349371766591,1.3906052283692723,-0.7380439090417168,0.0742825951309335,0.6103533885146293,-0.6756740133237746,-1.944694330687824,1.3204563227769324,1.8947651740965172
12.006087021294604,3.886028705920161,-5.267133159890958,-3.3886811756882986,-3.7081171015492544,2.034335086800332,-1.1224937035872846,-1.1930647446057012,1.4821774602361595,0.18412895493971354,-1.532557859992314,0.2614778415103839,-0.6331114738402823,0.462529221814135,-0.023596983679660788,-0.40048743363617645,-0.2857897070374049,-2.2825521046950046,1.915163236777472,-1.1468890527745703,-1.364642794100663,1.0781375003550728,-1.2525255888304978
-5.470785946319962,-1.7645605227493633,2.2304925216607985,0.9251618162340971,-1.2579006631139116,0.46575948700727454,6.330059075155308,-1.9108366461878195,0.5393861131841904,-3.670960765469438,1.3193652979527322,0.9063076792083906,-1.4044686779489166,-1.8944611878861046,-0.7010427411784601,-3.8019124988456854,0.052729178463200466,-1.6883442370643809,-2.24386263823929,-1.079157797641689,0.717006057761969,-2.8673823415507513,-0.19251578097849098
7.060056743814139,-4.273401799274018,8.466535099604975,2.91307637358992,-0.16715477067920137,3.060322793629955,4.49883396523066,-0.8005395686618888,-0.4085354222167119,-3.0459258556637363,7.496669684837404,-0.380100468179408,-0.15524017662544587,-2.073933178637268,-0.7467520846468843,1.2657516691903594,2.542382349465205,0.8330340529697908,0.117901103684253,1.0914577100433993,1.5167935481083337,-2.00039583536734,1.0184362296244083
5.852968409150256,-4.150807688373213,3.497762011424206,-1.1936835296076969,1.322468072811719,2.159560323122732,4.042714041952982,2.2672117578517135,1.7438225227159627,-0.5412206620267891,3.4315500032040673,2.407568943986726,0.8489755690902316,-4.3417504759966015,-0.47770815829306046,1.6039055529653443,1.5587833275132843,1.8596698612165317,0.014962463489813338,-0.5734315977589679,-0.7021827747819792,-1.759524438410896,1.6550310237531016
7.057987811413122,-4.255909810436299,8.449078825125348,2.9017359864243737,-0.169566300566669,3.088469498288821,4.544293127674536,-0.7630829556278789,-0.4090605683574289,-3.0572849866274194,7.501345429404471,-0.399690419441286,-0.1448925448655043,-2.1369899903275984,-0.7930823019189275,1.235527390621138,2.646590580437495,0.8271738714444412,0.07396297354394843,1.107659344003408,1.4060996090781632,-1.9759994214301289,0.9466111723562656
5.850899476749239,-4.133315699535494,3.4803057369445782,-1.2050239167732433,1.3200565429242515,2.187707027781598,4.088173204396858,2.3046683708857234,1.7432973765752457,-0.5525797929904722,3.4362257477711338,2.387978992724848,0.8593232008501732,-4.404807287686932,-0.5240383755651037,1.5736812743961228,1.6629915584855743,1.853809679691182,-0.028975666650491227,-0.5572299637989593,-0.8128767138121495,-1.7351280244736849,1.583205966484959
